time/s	mode	Capacity/mA.h	(Q-Qo)/mA.h	Ewe/V	cycle number	
7.060000060640610E+003	1	7.429515390683629E+000	-7.429515339048915E+000	2.4521916E+000	0.000000000000000E+000
7.090000060277394E+003	1	7.461130387091270E+000	-7.461130335014555E+000	2.4520769E+000	0.000000000000000E+000
7.120000059914179E+003	1	7.492745441647852E+000	-7.492745389130327E+000	2.4520006E+000	0.000000000000000E+000
7.150000059550963E+003	1	7.524360547757365E+000	-7.524360494797601E+000	2.4521916E+000	0.000000000000000E+000
7.180000059187747E+003	1	7.555975638371671E+000	-7.555975584965070E+000	2.4523633E+000	0.000000000000000E+000
7.210000058824531E+003	1	7.587590757517885E+000	-7.587590703665680E+000	2.4524016E+000	0.000000000000000E+000
7.240000058461315E+003	1	7.619205899463526E+000	-7.619205845167584E+000	2.4523442E+000	0.000000000000000E+000
7.270000058098100E+003	1	7.650821047403367E+000	-7.650820992658297E+000	2.4523251E+000	0.000000000000000E+000
7.300000057734884E+003	1	7.682436316442455E+000	-7.682436261258218E+000	2.4523442E+000	0.000000000000000E+000
7.330000057371668E+003	1	7.714051584979591E+000	-7.714051529350188E+000	2.4523823E+000	0.000000000000000E+000
7.360000057008452E+003	1	7.745666812630790E+000	-7.745666756553901E+000	2.4523060E+000	0.000000000000000E+000
7.390000056645236E+003	1	7.777282095842896E+000	-7.777282039318482E+000	2.4524589E+000	0.000000000000000E+000
7.420000056282021E+003	1	7.808897282051740E+000	-7.808897225087616E+000	2.4522870E+000	0.000000000000000E+000
7.450000055918805E+003	1	7.840512525998982E+000	-7.840512468595081E+000	2.4523442E+000	0.000000000000000E+000
7.480000055555589E+003	1	7.872127773911985E+000	-7.872127716062069E+000	2.4523060E+000	0.000000000000000E+000
7.510000055192373E+003	1	7.903743112512846E+000	-7.903743054216663E+000	2.4524016E+000	0.000000000000000E+000
7.540000054829157E+003	1	7.935358409652822E+000	-7.935358350910147E+000	2.4522488E+000	0.000000000000000E+000
7.570000054465942E+003	1	7.966973724026169E+000	-7.966973664841864E+000	2.4524207E+000	0.000000000000000E+000
7.600000054102726E+003	1	7.998588949252452E+000	-7.998588889620569E+000	2.4525733E+000	0.000000000000000E+000
7.630000053739510E+003	1	8.030204175990310E+000	-8.030204115910106E+000	2.4525733E+000	0.000000000000000E+000
7.660000053376294E+003	1	8.061819412544589E+000	-8.061819352021734E+000	2.4527261E+000	0.000000000000000E+000
7.690000053013078E+003	1	8.093434640875135E+000	-8.093434579906610E+000	2.4530888E+000	0.000000000000000E+000
7.720000052649862E+003	1	8.125050000574172E+000	-8.125049939162519E+000	2.4530125E+000	0.000000000000000E+000
7.750000052286647E+003	1	8.156665382990408E+000	-8.156665321134779E+000	2.4530125E+000	0.000000000000000E+000
7.780000051923431E+003	1	8.188280864916360E+000	-8.188280802616106E+000	2.4529934E+000	0.000000000000000E+000
7.810000051560215E+003	1	8.219896245625664E+000	-8.219896182881833E+000	2.4532034E+000	0.000000000000000E+000
7.840000051196999E+003	1	8.251511576930850E+000	-8.251511513739427E+000	2.4532034E+000	0.000000000000000E+000
7.870000050833783E+003	1	8.283126877823840E+000	-8.283126814191501E+000	2.4529934E+000	0.000000000000000E+000
7.900000050470568E+003	1	8.314742172837386E+000	-8.314742108758569E+000	2.4529934E+000	0.000000000000000E+000
7.930000050107352E+003	1	8.346357534184598E+000	-8.346357469665103E+000	2.4531081E+000	0.000000000000000E+000
7.960000049744136E+003	1	8.377972783114933E+000	-8.377972718155304E+000	2.4531081E+000	0.000000000000000E+000
7.990000049380920E+003	1	8.409588048067366E+000	-8.409587982661856E+000	2.4530888E+000	0.000000000000000E+000
8.020000049017704E+003	1	8.441203194121105E+000	-8.441203128273964E+000	2.4532988E+000	0.000000000000000E+000
8.050000048654489E+003	1	8.472818433243946E+000	-8.472818366954909E+000	2.4531844E+000	0.000000000000000E+000
8.080000048291273E+003	1	8.504433731069984E+000	-8.504433664331264E+000	2.4531462E+000	0.000000000000000E+000
8.110000047928057E+003	1	8.536048898009772E+000	-8.536048830821965E+000	2.4530506E+000	0.000000000000000E+000
8.140000047564841E+003	1	8.567664086507779E+000	-8.567664018877506E+000	2.4531653E+000	0.000000000000000E+000
8.170000047201625E+003	1	8.599279220077854E+000	-8.599279152001367E+000	2.4527071E+000	0.000000000000000E+000
8.200000046838395E+003	1	8.630894315497777E+000	-8.630894246984441E+000	2.4529171E+000	0.000000000000000E+000
8.230000046475179E+003	1	8.662509456632066E+000	-8.662509387673152E+000	2.4532034E+000	0.000000000000000E+000
8.260000046111963E+003	1	8.694124553355424E+000	-8.694124483948562E+000	2.4531653E+000	0.000000000000000E+000
8.290000045748748E+003	1	8.725739687699472E+000	-8.725739617851495E+000	2.4533372E+000	0.000000000000000E+000
8.320000045385532E+003	1	8.757354860947180E+000	-8.757354790655414E+000	2.4531653E+000	0.000000000000000E+000
8.350000045022316E+003	1	8.788969978898546E+000	-8.788969908160210E+000	2.4529552E+000	0.000000000000000E+000
8.380000044659100E+003	1	8.820585162182088E+000	-8.820585091002981E+000	2.4529552E+000	0.000000000000000E+000
8.410000044295884E+003	1	8.852200346743565E+000	-8.852200275112443E+000	2.4529552E+000	0.000000000000000E+000
8.440000043932669E+003	1	8.883815576540584E+000	-8.883815504467435E+000	2.4529171E+000	0.000000000000000E+000
8.470000043569453E+003	1	8.915430811608548E+000	-8.915430739088695E+000	2.4529552E+000	0.000000000000000E+000
8.500000043206237E+003	1	8.947046072457548E+000	-8.947045999489387E+000	2.4528215E+000	0.000000000000000E+000
8.530000042843021E+003	1	8.978661486377487E+000	-8.978661412964080E+000	2.4529171E+000	0.000000000000000E+000
8.560000042479805E+003	1	9.010276871914064E+000	-9.010276798054960E+000	2.4529743E+000	0.000000000000000E+000
8.590000042116590E+003	1	9.041892189708744E+000	-9.041892115405348E+000	2.4529171E+000	0.000000000000000E+000
8.620000041753374E+003	1	9.073507456143929E+000	-9.073507381386744E+000	2.4528599E+000	0.000000000000000E+000
8.650000041390158E+003	1	9.105122716589577E+000	-9.105122641386231E+000	2.4527261E+000	0.000000000000000E+000
8.680000041026942E+003	1	9.136738018499859E+000	-9.136737942852193E+000	2.4527452E+000	0.000000000000000E+000
8.710000040663726E+003	1	9.168353219541464E+000	-9.168353143453837E+000	2.4528024E+000	0.000000000000000E+000
8.740000040300511E+003	1	9.199968399194937E+000	-9.199968322657346E+000	2.4528790E+000	0.000000000000000E+000
8.770000039937295E+003	1	9.231583589319634E+000	-9.231583512339830E+000	2.4527833E+000	0.000000000000000E+000
8.800000039574079E+003	1	9.263198840102811E+000	-9.263198762675550E+000	2.4527261E+000	0.000000000000000E+000
8.830000039210863E+003	1	9.294814110060340E+000	-9.294814032188892E+000	2.4527261E+000	0.000000000000000E+000
8.860000038847647E+003	1	9.326429269488830E+000	-9.326429191172018E+000	2.4526308E+000	0.000000000000000E+000
8.890000038484432E+003	1	9.358044343894488E+000	-9.358044265130413E+000	2.4527643E+000	0.000000000000000E+000
8.920000038121216E+003	1	9.389659563671740E+000	-9.389659484465493E+000	2.4527071E+000	0.000000000000000E+000
8.950000037758000E+003	1	9.421274715060266E+000	-9.421274635403195E+000	2.4528024E+000	0.000000000000000E+000
8.980000037394784E+003	1	9.452890017746851E+000	-9.452889937644628E+000	2.4527452E+000	0.000000000000000E+000
9.010000037031568E+003	1	9.484505275487548E+000	-9.484505194942289E+000	2.4526689E+000	0.000000000000000E+000
9.040000036668353E+003	1	9.516120428370177E+000	-9.516120347380399E+000	2.4526114E+000	0.000000000000000E+000
9.070000036305137E+003	1	9.547735413638241E+000	-9.547735332202752E+000	2.4528406E+000	0.000000000000000E+000
9.100000035941921E+003	1	9.579350463201795E+000	-9.579350381322463E+000	2.4527261E+000	0.000000000000000E+000
9.130000035578705E+003	1	9.610965543171016E+000	-9.610965460847723E+000	2.4527643E+000	0.000000000000000E+000
9.160000035215489E+003	1	9.642580620438610E+000	-9.642580537680706E+000	2.4528406E+000	0.000000000000000E+000
9.190000034852274E+003	1	9.674195620745733E+000	-9.674195537544277E+000	2.4527452E+000	0.000000000000000E+000
9.220000034489058E+003	1	9.705810599080690E+000	-9.705810515434861E+000	2.4527071E+000	0.000000000000000E+000
9.250000034125842E+003	1	9.737425604310335E+000	-9.737425520220333E+000	2.4528215E+000	0.000000000000000E+000
9.280000033762626E+003	1	9.769040519870515E+000	-9.769040435339583E+000	2.4526880E+000	0.000000000000000E+000
9.310000033399410E+003	1	9.800655478948654E+000	-9.800655393973033E+000	2.4529171E+000	0.000000000000000E+000
9.340000033036195E+003	1	9.832270529719162E+000	-9.832270444299937E+000	2.4531081E+000	0.000000000000000E+000
9.370000032672979E+003	1	9.863885567352185E+000	-9.863885481493222E+000	2.4529171E+000	0.000000000000000E+000
9.400000032309763E+003	1	9.895500443477481E+000	-9.895500357182648E+000	2.4530888E+000	0.000000000000000E+000
9.430000031946547E+003	1	9.927115311172866E+000	-9.927115224433368E+000	2.4531462E+000	0.000000000000000E+000
9.460000031583331E+003	1	9.958730285073885E+000	-9.958730197891315E+000	2.4532416E+000	0.000000000000000E+000
9.490000031220115E+003	1	9.990345283983835E+000	-9.990345196355714E+000	2.4533372E+000	0.000000000000000E+000
9.520000030856900E+003	1	1.002196025784269E+001	-1.002196016977081E+001	2.4534135E+000	0.000000000000000E+000
9.550000030493684E+003	1	1.005357526286137E+001	-1.005357517434092E+001	2.4534326E+000	0.000000000000000E+000
9.580000030130468E+003	1	1.008519022954501E+001	-1.008519014058053E+001	2.4533563E+000	0.000000000000000E+000
9.610000029767252E+003	1	1.011680535724438E+001	-1.011680526783629E+001	2.4533179E+000	0.000000000000000E+000
9.640000029404036E+003	1	1.014842034010785E+001	-1.014842025025711E+001	2.4535089E+000	0.000000000000000E+000
9.670000029040821E+003	1	1.018003535346112E+001	-1.018003526317692E+001	2.4535089E+000	0.000000000000000E+000
9.700000028677605E+003	1	1.021165041194873E+001	-1.021165032122331E+001	2.4534326E+000	0.000000000000000E+000
9.730000028314389E+003	1	1.024326552203724E+001	-1.024326543086863E+001	2.4537189E+000	0.000000000000000E+000
9.760000027951173E+003	1	1.027488053619538E+001	-1.027488044457918E+001	2.4535661E+000	0.000000000000000E+000
9.790000027587957E+003	1	1.030649558157228E+001	-1.030649548951205E+001	2.4533944E+000	0.000000000000000E+000
9.820000027224742E+003	1	1.033811059459523E+001	-1.033811050208415E+001	2.4534516E+000	0.000000000000000E+000
9.850000026861526E+003	1	1.036972560429546E+001	-1.036972551134396E+001	2.4534707E+000	0.000000000000000E+000
9.880000026498310E+003	1	1.040134073936438E+001	-1.040134064597122E+001	2.4534516E+000	0.000000000000000E+000
9.910000026135094E+003	1	1.043295586307646E+001	-1.043295576924071E+001	2.4533944E+000	0.000000000000000E+000
9.940000025771878E+003	1	1.046457097867249E+001	-1.046457088439118E+001	2.4534707E+000	0.000000000000000E+000
9.970000025408663E+003	1	1.049618614224207E+001	-1.049618604751754E+001	2.4534135E+000	0.000000000000000E+000
1.000000002504545E+004	1	1.052780122682760E+001	-1.052780113166104E+001	2.4535661E+000	0.000000000000000E+000
1.003000002468223E+004	1	1.055941631965702E+001	-1.055941622404204E+001	2.4536617E+000	0.000000000000000E+000
1.006000002431902E+004	1	1.059103140159348E+001	-1.059103130553205E+001	2.4538527E+000	0.000000000000000E+000
1.009000002395580E+004	1	1.062264653463667E+001	-1.062264643813152E+001	2.4538145E+000	0.000000000000000E+000
1.012000002359258E+004	1	1.065426180679223E+001	-1.065426170984321E+001	2.4538908E+000	0.000000000000000E+000
1.015000002322937E+004	1	1.068587695776806E+001	-1.068587686037442E+001	2.4536617E+000	0.000000000000000E+000
1.018000002286615E+004	1	1.071749218343710E+001	-1.071749208560303E+001	2.4537761E+000	0.000000000000000E+000
1.021000002250294E+004	1	1.074910739422972E+001	-1.074910729595280E+001	2.4536808E+000	0.000000000000000E+000
1.024000002213972E+004	1	1.078072249960700E+001	-1.078072240088558E+001	2.4539289E+000	0.000000000000000E+000
1.027000002177650E+004	1	1.081233757908988E+001	-1.081233747992245E+001	2.4538908E+000	0.000000000000000E+000
1.030000002141329E+004	1	1.084395274296678E+001	-1.084395264335839E+001	2.4535089E+000	0.000000000000000E+000
1.033000002105007E+004	1	1.087556794557385E+001	-1.087556784551983E+001	2.4534326E+000	0.000000000000000E+000
1.036000002068686E+004	1	1.090718301012032E+001	-1.090718290962296E+001	2.4535470E+000	0.000000000000000E+000
1.039000002032364E+004	1	1.093879802773373E+001	-1.093879792679357E+001	2.4535661E+000	0.000000000000000E+000
1.042000001996043E+004	1	1.097041306502219E+001	-1.097041296363809E+001	2.4537570E+000	0.000000000000000E+000
1.045000001959721E+004	1	1.100202815308599E+001	-1.100202805125957E+001	2.4538336E+000	0.000000000000000E+000
1.048000001923399E+004	1	1.103364316228232E+001	-1.103364306001764E+001	2.4539480E+000	0.000000000000000E+000
1.051000001887078E+004	1	1.106525823382558E+001	-1.106525813111851E+001	2.4540627E+000	0.000000000000000E+000
1.054000001850756E+004	1	1.109687334737267E+001	-1.109687324422908E+001	2.4541008E+000	0.000000000000000E+000
1.057000001814435E+004	1	1.112848852929896E+001	-1.112848842571052E+001	2.4540052E+000	0.000000000000000E+000
1.060000001778113E+004	1	1.116010364299225E+001	-1.116010353895966E+001	2.4541390E+000	0.000000000000000E+000
1.063000001741791E+004	1	1.119171872273221E+001	-1.119171861825434E+001	2.4541962E+000	0.000000000000000E+000
1.066000001705470E+004	1	1.122333395236114E+001	-1.122333384743643E+001	2.4544444E+000	0.000000000000000E+000
1.069000001669148E+004	1	1.125494899338392E+001	-1.125494888801842E+001	2.4543300E+000	0.000000000000000E+000
1.072000001632827E+004	1	1.128656398543274E+001	-1.128656387962045E+001	2.4545972E+000	0.000000000000000E+000
1.075000001596505E+004	1	1.131817908032395E+001	-1.131817897406917E+001	2.4544635E+000	0.000000000000000E+000
1.078000001560184E+004	1	1.134979420417026E+001	-1.134979409747047E+001	2.4545591E+000	0.000000000000000E+000
1.081000001523862E+004	1	1.138140928209809E+001	-1.138140917495102E+001	2.4546545E+000	0.000000000000000E+000
1.084000001487540E+004	1	1.141302436192831E+001	-1.141302425434171E+001	2.4547117E+000	0.000000000000000E+000
1.087000001451219E+004	1	1.144463942218307E+001	-1.144463931415021E+001	2.4548454E+000	0.000000000000000E+000
1.090000001414897E+004	1	1.147625446254699E+001	-1.147625435407264E+001	2.4549599E+000	0.000000000000000E+000
1.093000001378576E+004	1	1.150786961286759E+001	-1.150786950394791E+001	2.4549983E+000	0.000000000000000E+000
1.096000001342254E+004	1	1.153948475567477E+001	-1.153948464631671E+001	2.4550745E+000	0.000000000000000E+000
1.099000001305933E+004	1	1.157109990993106E+001	-1.157109980012822E+001	2.4551699E+000	0.000000000000000E+000
1.102000001269611E+004	1	1.160271508960885E+001	-1.160271497936103E+001	2.4552655E+000	0.000000000000000E+000
1.105000001233289E+004	1	1.163433034207529E+001	-1.163433023138921E+001	2.4554181E+000	0.000000000000000E+000
1.108000001196968E+004	1	1.166594557578262E+001	-1.166594546465264E+001	2.4555328E+000	0.000000000000000E+000
1.111000001160646E+004	1	1.169756095385471E+001	-1.169756084228051E+001	2.4556663E+000	0.000000000000000E+000
1.114000001124325E+004	1	1.172917621139387E+001	-1.172917609937296E+001	2.4558191E+000	0.000000000000000E+000
1.117000001088003E+004	1	1.176079140704462E+001	-1.176079129457687E+001	2.4559145E+000	0.000000000000000E+000
1.120000001051681E+004	1	1.179240646317009E+001	-1.179240635026127E+001	2.4559336E+000	0.000000000000000E+000
1.123000001015360E+004	1	1.182402161939252E+001	-1.182402150603839E+001	2.4559145E+000	0.000000000000000E+000
1.126000000979038E+004	1	1.185563682189326E+001	-1.185563670809303E+001	2.4561055E+000	0.000000000000000E+000
1.129000000942717E+004	1	1.188725217297383E+001	-1.188725205872763E+001	2.4561436E+000	0.000000000000000E+000
1.132000000906395E+004	1	1.191886745975767E+001	-1.191886734506169E+001	2.4563537E+000	0.000000000000000E+000
1.135000000870074E+004	1	1.195048277042249E+001	-1.195048265527875E+001	2.4563346E+000	0.000000000000000E+000
1.138000000833752E+004	1	1.198209799073073E+001	-1.198209787514884E+001	2.4566209E+000	0.000000000000000E+000
1.141000000797430E+004	1	1.201371337000073E+001	-1.201371325397287E+001	2.4564683E+000	0.000000000000000E+000
1.144000000761109E+004	1	1.204532867175598E+001	-1.204532855528598E+001	2.4565828E+000	0.000000000000000E+000
1.147000000724787E+004	1	1.207694393570922E+001	-1.207694381879230E+001	2.4565256E+000	0.000000000000000E+000
1.150000000688466E+004	1	1.210855914043275E+001	-1.210855902307268E+001	2.4566400E+000	0.000000000000000E+000
1.153000000652144E+004	1	1.214017446500627E+001	-1.214017434719891E+001	2.4566784E+000	0.000000000000000E+000
1.156000000615823E+004	1	1.217178974348873E+001	-1.217178962523092E+001	2.4569266E+000	0.000000000000000E+000
1.159000000579501E+004	1	1.220340496933950E+001	-1.220340485063762E+001	2.4568884E+000	0.000000000000000E+000
1.162000000543179E+004	1	1.223502010657331E+001	-1.223501998742570E+001	2.4570029E+000	0.000000000000000E+000
1.165000000506858E+004	1	1.226663537148470E+001	-1.226663525188775E+001	2.4572511E+000	0.000000000000000E+000
1.168000000470536E+004	1	1.229825059794528E+001	-1.229825047790563E+001	2.4572892E+000	0.000000000000000E+000
1.171000000434215E+004	1	1.232986576774653E+001	-1.232986564726296E+001	2.4574230E+000	0.000000000000000E+000
1.174000000397893E+004	1	1.236148088393141E+001	-1.236148076300347E+001	2.4575565E+000	0.000000000000000E+000
1.177000000361571E+004	1	1.239309598126827E+001	-1.239309585990131E+001	2.4575756E+000	0.000000000000000E+000
1.180000000325250E+004	1	1.242471105404822E+001	-1.242471093223733E+001	2.4577284E+000	0.000000000000000E+000
1.183000000288928E+004	1	1.245632614659762E+001	-1.245632602434278E+001	2.4575946E+000	0.000000000000000E+000
